Thing{gc=[30.516407367936,52.602450955742], id=0, routeId=5, speed=0.20932718742898232, bearing=78.81714182847598, dist=34.84070312261201, location=RAF Cranwell -> Gomel Airport, timestamp=1493353015, secondsToDept=-1}
Thing{gc=[168.380874083448,60.20183544748], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6928.367481226678, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493629195, secondsToDept=-1}
Thing{gc=[168.607279587231,60.298358238195], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6911.897793868115, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493629255, secondsToDept=-1}
Thing{gc=[168.835023634248,60.394493707845], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6895.428106509552, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493629315, secondsToDept=-1}
Thing{gc=[169.064113940488,60.490238043296], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6878.958419150988, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493629375, secondsToDept=-1}
Thing{gc=[169.294558177443,60.585587397496], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6862.488731792426, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493629435, secondsToDept=-1}
Thing{gc=[169.526363968734,60.680537889436], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6846.019044433862, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493629495, secondsToDept=-1}
Thing{gc=[169.759538886653,60.775085604123], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6829.5493570753, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493629555, secondsToDept=-1}
Thing{gc=[169.994090448606,60.86922659256], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6813.079669716736, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493629615, secondsToDept=-1}
Thing{gc=[170.230026113474,60.962956871751], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6796.6099823581735, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493629675, secondsToDept=-1}
Thing{gc=[170.46735327788,61.056272424702], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6780.14029499961, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493629735, secondsToDept=-1}
Thing{gc=[170.706079272369,61.149169200445], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6763.670607641047, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493629795, secondsToDept=-1}
Thing{gc=[170.946211357489,61.241643114078], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6747.200920282484, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493629855, secondsToDept=-1}
Thing{gc=[171.187756719784,61.333690046808], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6730.731232923921, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493629915, secondsToDept=-1}
Thing{gc=[171.430722467692,61.425305846017], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6714.261545565358, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493629975, secondsToDept=-1}
Thing{gc=[171.675115627352,61.516486325343], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6697.791858206795, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493630035, secondsToDept=-1}
Thing{gc=[171.920943138309,61.607227264769], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6681.3221708482315, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493630095, secondsToDept=-1}
Thing{gc=[172.168211849137,61.697524410737], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6664.852483489669, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493630155, secondsToDept=-1}
Thing{gc=[172.416928512951,61.787373476272], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6648.382796131105, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493630215, secondsToDept=-1}
Thing{gc=[172.667099782841,61.876770141126], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6631.913108772543, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493630275, secondsToDept=-1}
Thing{gc=[172.918732207193,61.965710051934], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6615.44342141398, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493630335, secondsToDept=-1}
Thing{gc=[173.171832224934,62.0541888224], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6598.973734055417, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493630395, secondsToDept=-1}
Thing{gc=[173.426406160662,62.142202033486], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6582.504046696853, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493630455, secondsToDept=-1}
Thing{gc=[173.6824602197,62.22974523363], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6566.034359338291, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493630515, secondsToDept=-1}
Thing{gc=[173.94000048304,62.316813938983], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6549.564671979728, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493630575, secondsToDept=-1}
Thing{gc=[174.199032902202,62.403403633658], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6533.094984621164, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493630635, secondsToDept=-1}
Thing{gc=[174.459563293998,62.489509770013], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6516.625297262601, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493630695, secondsToDept=-1}
Thing{gc=[174.721597335202,62.57512776894], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6500.155609904039, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493630755, secondsToDept=-1}
Thing{gc=[174.985140557128,62.660253020187], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6483.6859225454755, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493630815, secondsToDept=-1}
Thing{gc=[175.250198340119,62.744880882697], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6467.216235186912, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493630875, secondsToDept=-1}
Thing{gc=[175.516775907947,62.82900668497], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6450.746547828348, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493630935, secondsToDept=-1}
Thing{gc=[175.78487832212,62.912625725451], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6434.276860469787, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493630995, secondsToDept=-1}
Thing{gc=[176.054510476111,62.995733272935], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6417.807173111223, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493631055, secondsToDept=-1}
Thing{gc=[176.325677089492,63.078324567007], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6401.33748575266, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493631115, secondsToDept=-1}
Thing{gc=[176.598382701995,63.160394818496], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6384.867798394096, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493631175, secondsToDept=-1}
Thing{gc=[176.872631667482,63.241939209961], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6368.398111035534, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493631235, secondsToDept=-1}
Thing{gc=[177.148428147846,63.322952896201], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6351.928423676971, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493631295, secondsToDept=-1}
Thing{gc=[177.425776106827,63.403431004791], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6335.458736318407, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493631355, secondsToDept=-1}
Thing{gc=[177.704679303763,63.483368636646], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6318.989048959844, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493631415, secondsToDept=-1}
Thing{gc=[177.985141287261,63.562760866609], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6302.519361601282, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493631475, secondsToDept=-1}
Thing{gc=[178.267165388806,63.641602744076], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6286.0496742427185, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493631535, secondsToDept=-1}
Thing{gc=[178.550754716306,63.719889293637], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6269.579986884155, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493631595, secondsToDept=-1}
Thing{gc=[178.835912147575,63.797615515755], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6253.1102995255915, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493631655, secondsToDept=-1}
Thing{gc=[179.122640323755,63.874776387471], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6236.64061216703, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493631715, secondsToDept=-1}
Thing{gc=[179.410941642688,63.951366863141], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6220.170924808466, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493631775, secondsToDept=-1}
Thing{gc=[179.700818252242,64.027381875199], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6203.701237449903, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493631835, secondsToDept=-1}
Thing{gc=[179.992272043589,64.102816334955], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6187.231550091339, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493631895, secondsToDept=-1}
Thing{gc=[-179.714695355564,64.177665133426], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6170.761862732777, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493631955, secondsToDept=-1}
Thing{gc=[-179.42008258776,64.251923142189], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6154.292175374214, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493632015, secondsToDept=-1}
Thing{gc=[-179.12388857263,64.325585214275], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6137.82248801565, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493632075, secondsToDept=-1}
Thing{gc=[-178.826112513736,64.398646185097], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6121.352800657089, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493632135, secondsToDept=-1}
Thing{gc=[-178.526753905447,64.471100873398], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6104.883113298525, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493632195, secondsToDept=-1}
Thing{gc=[-178.225812539816,64.542944082248], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6088.413425939962, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493632255, secondsToDept=-1}
Thing{gc=[-177.923288513474,64.614170600061], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6071.943738581398, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493632315, secondsToDept=-1}
Thing{gc=[-177.619182234515,64.684775201653], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6055.474051222836, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493632375, secondsToDept=-1}
Thing{gc=[-177.31349442938,64.754752649332], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6039.004363864273, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493632435, secondsToDept=-1}
Thing{gc=[-177.006226149729,64.82409769402], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6022.534676505709, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493632495, secondsToDept=-1}
Thing{gc=[-176.697378779284,64.892805076414], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=6006.064989147146, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493632555, secondsToDept=-1}
Thing{gc=[-176.386954040649,64.960869528173], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5989.595301788584, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493632615, secondsToDept=-1}
Thing{gc=[-176.074954002096,65.028285773148], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5973.1256144300205, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493632675, secondsToDept=-1}
Thing{gc=[-175.761381084302,65.095048528641], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5956.655927071457, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493632735, secondsToDept=-1}
Thing{gc=[-175.446238067034,65.1611525067], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5940.186239712893, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493632795, secondsToDept=-1}
Thing{gc=[-175.129528095778,65.226592415451], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5923.716552354332, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493632855, secondsToDept=-1}
Thing{gc=[-174.81125468829,65.291362960456], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5907.246864995768, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493632915, secondsToDept=-1}
Thing{gc=[-174.491421741074,65.355458846118], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5890.777177637205, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493632975, secondsToDept=-1}
Thing{gc=[-174.170033535772,65.418874777106], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5874.307490278641, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493633035, secondsToDept=-1}
Thing{gc=[-173.847094745453,65.481605459829], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5857.837802920079, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493633095, secondsToDept=-1}
Thing{gc=[-173.522610440796,65.543645603926], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5841.368115561516, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493633155, secondsToDept=-1}
Thing{gc=[-173.19658609616,65.60498992381], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5824.898428202952, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493633215, secondsToDept=-1}
Thing{gc=[-172.869027595519,65.665633140224], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5808.428740844389, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493633275, secondsToDept=-1}
Thing{gc=[-172.539941238271,65.725569981846], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5791.959053485827, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493633335, secondsToDept=-1}
Thing{gc=[-172.209333744883,65.784795186918], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5775.489366127264, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493633395, secondsToDept=-1}
Thing{gc=[-171.877212262399,65.843303504908], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5759.0196787687, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493633455, secondsToDept=-1}
Thing{gc=[-171.543584369757,65.901089698208], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5742.5499914101365, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493633515, secondsToDept=-1}
Thing{gc=[-171.208458082947,65.95814854385], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5726.080304051575, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493633575, secondsToDept=-1}
Thing{gc=[-170.871841859959,66.014474835269], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5709.610616693011, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493633635, secondsToDept=-1}
Thing{gc=[-170.533744605547,66.070063384081], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5693.140929334448, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493633695, secondsToDept=-1}
Thing{gc=[-170.19417567577,66.124909021898], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5676.671241975886, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493633755, secondsToDept=-1}
Thing{gc=[-169.85314488231,66.179006602163], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5660.2015546173225, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493633815, secondsToDept=-1}
Thing{gc=[-169.510662496563,66.232351002022], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5643.731867258759, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493633875, secondsToDept=-1}
Thing{gc=[-169.166739253472,66.28493712421], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5627.262179900195, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493633935, secondsToDept=-1}
Thing{gc=[-168.821386355117,66.336759898968], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5610.792492541634, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493633995, secondsToDept=-1}
Thing{gc=[-168.474615474027,66.387814285988], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5594.32280518307, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493634055, secondsToDept=-1}
Thing{gc=[-168.126438756216,66.438095276365], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5577.853117824507, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493634115, secondsToDept=-1}
Thing{gc=[-167.776868823933,66.487597894589], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5561.383430465943, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493634175, secondsToDept=-1}
Thing{gc=[-167.425918778107,66.536317200544], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5544.913743107381, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493634235, secondsToDept=-1}
Thing{gc=[-167.073602200483,66.584248291528], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5528.444055748818, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493634295, secondsToDept=-1}
Thing{gc=[-166.719933155438,66.631386304294], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5511.974368390254, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493634355, secondsToDept=-1}
Thing{gc=[-166.364926191465,66.677726417103], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5495.504681031691, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493634415, secondsToDept=-1}
Thing{gc=[-166.008596342313,66.72326385179], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5479.034993673129, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493634475, secondsToDept=-1}
Thing{gc=[-165.650959127777,66.767993875845], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5462.5653063145655, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493634535, secondsToDept=-1}
Thing{gc=[-165.292030554135,66.811911804508], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5446.095618956002, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493634595, secondsToDept=-1}
Thing{gc=[-164.931827114203,66.855013002862], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5429.6259315974385, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493634655, secondsToDept=-1}
Thing{gc=[-164.570365787018,66.897292887948], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5413.156244238877, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493634715, secondsToDept=-1}
Thing{gc=[-164.20766403714,66.938746930871], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5396.686556880313, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493634775, secondsToDept=-1}
Thing{gc=[-163.843739813548,66.979370658922], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5380.21686952175, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493634835, secondsToDept=-1}
Thing{gc=[-163.478611548145,67.019159657691], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5363.747182163186, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493634895, secondsToDept=-1}
Thing{gc=[-163.112298153846,67.058109573191], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5347.277494804624, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493634955, secondsToDept=-1}
Thing{gc=[-162.744819022254,67.096216113968], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5330.807807446061, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493635015, secondsToDept=-1}
Thing{gc=[-162.376194020921,67.133475053215], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5314.338120087497, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493635075, secondsToDept=-1}
Thing{gc=[-162.006443490167,67.169882230875], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5297.868432728934, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493635135, secondsToDept=-1}
Thing{gc=[-161.635588239484,67.205433555738], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5281.398745370372, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493635195, secondsToDept=-1}
Thing{gc=[-161.263649543494,67.240125007528], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5264.929058011809, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493635255, secondsToDept=-1}
Thing{gc=[-160.890649137475,67.273952638971], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5248.459370653245, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493635315, secondsToDept=-1}
Thing{gc=[-160.516609212434,67.306912577854], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5231.989683294683, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493635375, secondsToDept=-1}
Thing{gc=[-160.141552409751,67.339001029065], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5215.51999593612, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493635435, secondsToDept=-1}
Thing{gc=[-159.765501815366,67.370214276613], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5199.050308577556, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493635495, secondsToDept=-1}
Thing{gc=[-159.388480953522,67.400548685623], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5182.580621218993, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493635555, secondsToDept=-1}
Thing{gc=[-159.010513780066,67.430000704312], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5166.110933860431, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493635615, secondsToDept=-1}
Thing{gc=[-158.6316246753,67.458566865932], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5149.6412465018675, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493635675, secondsToDept=-1}
Thing{gc=[-158.251838436388,67.486243790692], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5133.171559143304, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493635735, secondsToDept=-1}
Thing{gc=[-157.871180269327,67.51302818764], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5116.70187178474, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493635795, secondsToDept=-1}
Thing{gc=[-157.489675780472,67.538916856517], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5100.232184426179, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493635855, secondsToDept=-1}
Thing{gc=[-157.107350967632,67.563906689574], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5083.762497067615, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493635915, secondsToDept=-1}
Thing{gc=[-156.724232210734,67.58799467335], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5067.292809709052, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493635975, secondsToDept=-1}
Thing{gc=[-156.340346262065,67.611177890409], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5050.823122350488, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493636035, secondsToDept=-1}
Thing{gc=[-155.955720236096,67.633453521037], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5034.353434991926, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493636095, secondsToDept=-1}
Thing{gc=[-155.570381598893,67.654818844891], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5017.883747633363, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493636155, secondsToDept=-1}
Thing{gc=[-155.184358157131,67.6752712426], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=5001.414060274799, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493636215, secondsToDept=-1}
Thing{gc=[-154.797678046711,67.694808197325], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=4984.944372916236, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493636275, secondsToDept=-1}
Thing{gc=[-154.410369720997,67.713427296255], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=4968.474685557674, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493636335, secondsToDept=-1}
Thing{gc=[-154.022461938677,67.73112623206], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=4952.004998199111, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493636395, secondsToDept=-1}
Thing{gc=[-153.633983751269,67.747902804285], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=4935.535310840547, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493636455, secondsToDept=-1}
